unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Presentación 1.3 kg aprox.,Bife Parrillero de Res EL BUEN CORTE,S/ 49.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.3,kg,49.9
Pack 2un,Pack Ron CARTAVIO Black Botella 750ml + Whisky...,S/ 40.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,2.0,un,40.9
Presentación 1.04 kg aprox.,Churrasco Largo de Res,S/ 36.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.04,kg,36.9
Presentación 1 kg aprox.,Albóndiga de Res EL BUEN CORTE,S/ 29.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.0,kg,29.9
Bolsa 12un,Mini Hamburguesas de Res RANCHERAS Bolsa 600g,S/ 17.70 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,12.0,un,17.7
Presentación 1.3 kg aprox.,Bife Ancho de Res EL BUEN CORTE,S/ 52.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.3,kg,52.9
Presentación 1.3 kg aprox.,Bife Angosto de Res EL BUEN CORTE,S/ 48.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.3,kg,48.9
Botella 750ml,Vino Tinto NAVARRO CORREAS Los Árboles Red Ble...,S/ 26.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,750.0,ml,26.9
Bolsa 8un,Hamburguesa de Res y Cerdo SAN FERNANDO Bolsa ...,S/ 25.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,8.0,un,25.9
Bolsa 500g,Frijol Red Kidney TESORO DEL CAMPO Bolsa 500g,S/ 7.30 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,500.0,g,7.3
Presentación 0.806 kg aprox.,Entraña Fina de Res EL BUEN CORTE,S/ 54.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,0.806,kg,54.9
Lata 250ml,Bebidas Energizantes RED BULL Ambar Edition La...,S/ 6 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,250.0,ml,6.0
Presentación 1.2 kg aprox.,Hamburguesa de Res Premium LA FLORENCIA,S/ 25.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.2,kg,25.9
Lata 250ml,Bebida energizante RED BULL Lata 250Ml,S/ 6 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,250.0,ml,6.0
Paquete 4un,Bebida Energizante RED BULL Sugarfree Lata 250...,S/ 28.50 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,4.0,un,28.5
Doypack 800g,Comida Congelada para Perros RAMBALA Premium P...,S/ 17 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,800.0,g,17.0
Presentación 1.4 kg aprox.,Colita de Cuadril de Res EL BUEN CORTE,S/ 53.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.4,kg,53.9
Pack 750ml,Pack Whisky JOHNNIE WALKER Red Label Botella 7...,S/ 44.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,750.0,ml,44.9
Bolsa 340g,Hamburguesa de Res LOS HIERROS Bolsa 4un x 85g,S/ 13.49 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,340.0,g,13.49
Paquete 4un,Hamburguesa OTTO KUNZ Parrillera de Res Bolsa ...,S/ 28.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,4.0,un,28.9
Paquete 6un,Bebida Energizante RED BULL Paquete 6un Lata 2...,S/ 39.50 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,6.0,un,39.5
Bolsa 600g,Hamburguesa de Res LOS HIERROS Bolsa 4un x 150...,S/ 22.49 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,600.0,g,22.49
Lata 250ml,Bebida Energizante RED BULL Red Edition Lata 2...,S/ 6 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,250.0,ml,6.0
Caja 20un,Cigarros WINSTON Red Caja 20un,S/ 16.30 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,20.0,un,16.3
Presentación 1.4 kg aprox.,Picaña de Res EL BUEN CORTE,S/ 59.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.4,kg,59.9
Bolsa 47g,Chocolate REESE'S Peanuts Caramel Bolsa 47g,S/ 4.50 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,47.0,g,4.5
Botella 750ml,Whisky JOHNNIE WALKER Red Label Botella 750ml,S/ 44.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,750.0,ml,44.9
Lata 250ml,Bebida Energizante RED BULL Tropical Lata 250m...,S/ 6 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,250.0,ml,6.0
Botella 1L,Whisky OLD TIMES Red Botella 1L,S/ 25.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.0,l,25.9
Lata 250ml,Bebida energizante RED BULL Light Lata 250Ml,S/ 6 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,250.0,ml,6.0
Botella 1L,Whisky JOHNNIE WALKER Red Label Botella 1L,S/ 59.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,1.0,l,59.9
Frasco 370ml,DOVE SH REC COMPLETA SUPERIOR 370ML,S/ 15.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,370.0,ml,15.9
Doypack 5un,Comida para Perros RAMBALA Adulto Aritos de Re...,S/ 8.20 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,5.0,un,8.2
Lata 250ml,Bebida Carbonatada RED BULL Green Edition Lata...,S/ 6 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,250.0,ml,6.0
Caja 20un,Cigarro PALL MALL XL Red Caja 20un,S/ 12.60 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,20.0,un,12.6
Bolsa 3un,Milanesa de Res Super RANCHERAS Bolsa x 3un,S/ 24.99 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,3.0,un,24.99
Presentación 0.65 kg aprox.,Bife de Vacío de Res EL BUEN CORTE,S/ 49.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,0.65,kg,49.9
Botella 750ml,Vino Tinto BUENOS AIRES Red Blend Botella 750m...,S/ 24.30 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,750.0,ml,24.3
Doypack 10un,Comida para Perros RAMBALA Adulto Aritos de Re...,S/ 14.60 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,10.0,un,14.6
Botella 750ml,Vino Tinto CONCHA Y TORO Reservado Sweet Red B...,S/ 21.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,750.0,ml,21.9
Bolsa 85g,Comida para Perros REX Adultos Deli Twist Bols...,S/ 7.50 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,85.0,g,7.5
Paquete 4un,Bebida Energizante RED BULL Lata 250ml Paquete...,S/ 28.50 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,4.0,un,28.5
Presentación 0.8 kg aprox.,Asado de Tira Parrillero de Res EL BUEN CORTE,S/ 49.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,0.8,kg,49.9
Botella 750ml,Vino Tinto CASILLERO DEL DIABLO Red Blend Rese...,S/ 40.50 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,750.0,ml,40.5
Vaso 64g,Sopa Instantánea MARUCHAN Res Vaso 64g,S/ 5.99 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,64.0,g,5.99
Botella 750ml,Vino Tinto DIABLO Dark Red Blend Botella 750ml,S/ 64.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,750.0,ml,64.9
Lata 355ml,Bebida energizante RED BULL Lata 355Ml,S/ 9.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,355.0,ml,9.9
800g,Comida para Perros BELLS Receta de Res Pavo Do...,S/ 15.20 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,800.0,g,15.2
Paquete 2un,Whisky JOHNNIE WALKER Red Label Botella 750ml ...,S/ 44.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,2.0,un,44.9
Botella 750ml,Vino Tinto COTE DES ROSES Pinot Noir Botella 7...,S/ 74.90 un,plaza_vea,MONDONGO DE RES,2024-12-04 13:23:52.002811,750.0,ml,74.9
