unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Presentación 0.75 kg aprox.,Melocotón para Dulce,S/ 6.90 x kg,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,0.75,kg,6.9
Botella 1Kg,Yogurt Bebible GLORIA Sabor a Durazno Botella ...,S/ 6.20 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,1.0,kg,6.2
Botella 180g,Yogurt Bebible GLORIA Sabor a Durazno Botella ...,S/ 1.90 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,180.0,g,1.9
Lata 820g,Duraznos en Mitades COMPASS en Almíbar Lata 82...,S/ 8.50 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,820.0,g,8.5
Paquete 200g,Salchicha de Huacho SALCHICHERÍA SUIZA Paquete...,S/ 8.50 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,200.0,g,8.5
Vaso 120g,Yogurt Griego LAIVE con Trozos de Durazno Vaso...,S/ 2.20 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,120.0,g,2.2
Paquete 12un,Bebida PULP Durazno Forti Hierro Caja 145ml Pa...,S/ 8.90 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,12.0,un,8.9
Bolsa 420g,Caramelos Masticables AMBROSOLI Trifruna Manza...,S/ 9.90 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,420.0,g,9.9
Galonera 1.7Kg,Yogurt Zero Lactosa GLORIA Sabor a Durazno Ga...,S/ 10.90 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,1.7,kg,10.9
Vaso 120g,Yogurt Probiótico LAIVE Durazno Vaso 120g,S/ 1.80 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,120.0,g,1.8
Caja 8un,Cereal en Barra BELL'S Durazno y Yogurt Caja 8...,S/ 5.60 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,8.0,un,5.6
Paquete 6un,Bebida PULP Durazno Caja 315ml Paquete 6un,S/ 8.90 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,6.0,un,8.9
Botella 946g,Yogurt SBELT Sabor a Durazno Botella 946g,S/ 6.29 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,946.0,g,6.29
Botella 946g,Yogurt LAIVE Sabor a Durazno sin Lactosa Botel...,S/ 6.29 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,946.0,g,6.29
Botella 1.7Kg,Yogurt Bebible BELL'S Sabor a Durazno Botella ...,S/ 7.90 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,1.7,kg,7.9
Bolsa 130g,Gelatina UNIVERSAL Sabor a Durazno Bolsa 130g,S/ 3.99 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,130.0,g,3.99
Sobre 125g,Mazamorra UMSHA de Durazno Bolsa 125g,S/ 3.40 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,125.0,g,3.4
Botella 500ml,Té Negro FREE TEA Durazno Botella 500ml,S/ 2.50 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,500.0,ml,2.5
Botella 1L,Néctar FRUGOS DEL VALLE Sabor a Durazno Botell...,S/ 4.50 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,1.0,l,4.5
Doypack 200g,Mermelada de Durazno ACONCAGUA Doypack 200g,S/ 3.30 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,200.0,g,3.3
Frasco 113g,Compota de Fruta BELL'S Durazno Frasco 113g,S/ 2.50 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,113.0,g,2.5
Botella 1Kg,Yogurt Zero Lactosa GLORIA Sabor a Durazno Bo...,S/ 5.99 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,1.0,kg,5.99
Pack 2un,Pack Néctar FRUGOS DEL VALLE Sabor a Durazno 2...,S/ 10.70 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,2.0,un,10.7
Botella 300ml,Jugo FRUGOS Sabor Durazno Botella 300ml,S/ 2.30 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,300.0,ml,2.3
Caja 2910ml,Bebida FRUGOS Sabor a Durazno Paquete 1un + Be...,S/ 12.30 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,2910.0,ml,12.3
Paquete 150g,Salchicha de Huacho SALCHICHERÍA ALEMANA Paque...,S/ 6.50 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,150.0,g,6.5
Barra 90g,Tableta de Chocolate para Taza CURAZAO Cusco P...,S/ 2.49 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,90.0,g,2.49
Botella 1Kg,Yogurt Descremado GLORIA Slim Durazno Botella ...,S/ 5.99 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,1.0,kg,5.99
Sobre 15g,Bebida Instantánea en Polvo ZUKO Durazno Sobre...,S/ 1.20 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,15.0,g,1.2
Doypack 140g,Yogurt Bebible TIGO Durazno Doypack 140g,S/ 3.90 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,140.0,g,3.9
Botella 946g,Yogurt Bebible LAIVE Bio Sabor a Durazno Botel...,S/ 6.29 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,946.0,g,6.29
Paquete 6un,Bebida PULP Durazno Forti Hierro Caja 250ml Pa...,S/ 7.50 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,6.0,un,7.5
Frasco 113g,Colado HEINZ Melocotón Frasco 113g,S/ 4 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,113.0,g,4.0
Paquete 5un,Bebida PULP Durazno Forti Hierro Caja 145 ml P...,S/ 4.50 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,5.0,un,4.5
Pote 201g,Cocoa Bitter CURAZAO Pote 201g,S/ 21.90 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,201.0,g,21.9
Bolsa 150g,Mazamorra de Durazno UNIVERSAL Bolsa 150g,S/ 3.60 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,150.0,g,3.6
Botella 370g,Yogurt LAIVE Bio Durazno Botella 370g,S/ 2.99 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,370.0,g,2.99
Vaso 155g,Yogurt TIGO Parfait Natural con Albaricoque Du...,S/ 5.19 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,155.0,g,5.19
Botella 900ml,Néctar SELVA Durazno Premium Botella 900ml,S/ 7.20 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,900.0,ml,7.2
Caja 970ml,Bebida de Durazno FRUGOS Caja 970ml,S/ 3.90 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,970.0,ml,3.9
Lata 820g,Durazno en Mitades FRUTO DE ORO Lata 820g,S/ 9.50 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,820.0,g,9.5
Vaso 160g,Yogurt TIGO Premium Estilo Griego Durazno Vaso...,S/ 4.29 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,160.0,g,4.29
Caja 1L,Bebida PULP Durazno Caja 1L,S/ 4 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,1.0,l,4.0
Bandeja 1un,Torta de Durazno Mediana LA FLORENCIA 1un,S/ 59.90 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,1.0,un,59.9
Tetrapack 1.5L,Bebida GLORIA Sabor a Durazno Tetrapack 1.5L,S/ 5 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,1.5,l,5.0
Caja 270ml,Bebida de Durazno GLORIA Caja 500ml,S/ 2.20 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,270.0,ml,2.2
Botella 400ml,Bebida FRU+ Sabor a Mango y Durazno Botella 40...,S/ 4.99 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,400.0,ml,4.99
Botella 1.2L,Bebida de Durazno GLORIA Caja 200ml,S/ 7.40 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,1.2,l,7.4
Botella 750ml,Pisco INCA Huaco Botella 750ml,S/ 49.90 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,750.0,ml,49.9
Frasco 1100g,Miel de Abeja CALLEJÓN DE HUAYLAS Silvestre Fr...,S/ 62.50 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,1100.0,g,62.5
Bolsa 8un,Barra de Chocolate con Avellanas PALICHOC Paqu...,S/ 9 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,8.0,un,9.0
Frasco 300g,Miel de Abeja CALLEJÓN DE HUAYLAS Floración Si...,S/ 22.10 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,300.0,g,22.1
Frasco 500g,Miel de Abeja CALLEJÓN DE HUAYLAS Floración Si...,S/ 36.50 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,500.0,g,36.5
Frasco 400ml,Shampoo MUSS KIDS Durazno Frasco 400ml,S/ 20 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,400.0,ml,20.0
Botella 1Kg,Yogurt Bebible de Durazno BELL'S Botella 1Kg,S/ 4.70 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,1.0,kg,4.7
Botella 1L,Ron CABO BLANCO Durazno Botella 1L,S/ 17.90 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,1.0,l,17.9
Frasco 113g,Colado AGÚ Melocotón Frasco 113g,S/ 3.99 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,113.0,g,3.99
Botella 300ml,Bebida PULP Durazno Botella 300ml,S/ 2 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,300.0,ml,2.0
Pack 2un,Huevos de Gallina LA CALERA Pardos Jumbo Bande...,S/ 17.49 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,2.0,un,17.49
Doypack 120g,Mazamorra de Durazno LORENZO Lista para comer ...,S/ 3.40 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,120.0,g,3.4
Frasco 500g,Miel CALLEJÓN DE HUAYLAS Miel de Abejas y Euca...,S/ 40.50 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,500.0,g,40.5
Caja 18un,Infusión BIGELOW Kion y Durazno Caja 18un,S/ 26.50 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,18.0,un,26.5
