description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,brand,CLASIFICACION
Alimento húmedo para gatos Classic con Atún 85 gr,S/ 4.50,tottus,ALIMENTOS EN CUBITOS,2024-12-05 12:34:53.007546,85.0,g,Alimento húmedo para gatos Classic con Atún r,4.5,tottus,FELIX,ALIMENTOS EN CUBITOS
Alimento húmedo para Gatos Adultos Pollo 85 gr,S/ 4.50,tottus,ALIMENTOS EN CUBITOS,2024-12-05 12:34:53.007546,85.0,g,Alimento húmedo para Gatos Adultos Pollo r,4.5,tottus,CAT CHOW,ALIMENTOS EN CUBITOS
Alimento para Gatos Felix Sabor Salmón 85g,S/ 4.50,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,85.0,g,Alimento para Gatos Felix Sabor Salmón,4.5,metro,,ALIMENTOS EN CUBITOS
Whiskas Alimento Húmedo para Gatos Adultos Sabor Atún Pouch 85g,S/ 4.60,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,85.0,g,Whiskas Alimento Húmedo para Gatos Adultos Sabor Atún Pouch,4.6,metro,,ALIMENTOS EN CUBITOS
Whiskas Alimento Húmedo para Gatos Adultos Sabor Carne Pouch 85 g,S/ 4.60,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,85.0,g,Whiskas Alimento Húmedo para Gatos Adultos Sabor Carne Pouch,4.6,metro,,ALIMENTOS EN CUBITOS
Whiskas Alimento Húmedo para Gatos Adultos Sabor Pollo Pouch 85g,S/ 4.60,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,85.0,g,Whiskas Alimento Húmedo para Gatos Adultos Sabor Pollo Pouch,4.6,metro,,ALIMENTOS EN CUBITOS
Whiskas Alimento Húmedo para Gatitos Sabor Pollo Pouch 85g,S/ 4.60,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,85.0,g,Whiskas Alimento Húmedo para Gatitos Sabor Pollo Pouch,4.6,metro,,ALIMENTOS EN CUBITOS
Alimento Húmedo para Gatos Adultos Whiskas Sabor Cordero 85g,S/ 4.60,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,85.0,g,Alimento Húmedo para Gatos Adultos Whiskas Sabor Cordero,4.6,metro,,ALIMENTOS EN CUBITOS
Alimento Húmedo para Perros DOG CHOW Adultos Minis y Pequeños con Carne 100gr,S/ 4.90,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,100.0,g,Alimento Húmedo para Perros DOG CHOW Adultos Minis y Pequeños con Carne r,4.9,vivanda,DOG CHOW,ALIMENTOS EN CUBITOS
BALANZÉ Curitas Caja 100un,S/ 4.90,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,100.0,un,BALANZÉ Curitas Caja,4.9,vivanda,BALANZÉ,ALIMENTOS EN CUBITOS
Alimento Lácteo Probiótico GLORIA Yoguito Sabor a Fresa Paquete 6un,S/ 4.90,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,6.0,un,Alimento Lácteo Probiótico GLORIA Yoguito Sabor a Fresa Paquete,4.9,vivanda,GLORIA,ALIMENTOS EN CUBITOS
Alimento para Gatitos Felix Sabor Pescado 85g,S/ 4.99,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,85.0,g,Alimento para Gatitos Felix Sabor Pescado,4.99,metro,,ALIMENTOS EN CUBITOS
Felix Alimento Húmedo para Gatos Adultos Pescado Blanco Doypack 85 g,S/ 4.99,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,85.0,g,Felix Alimento Húmedo para Gatos Adultos Pescado Blanco Doypack,4.99,metro,,ALIMENTOS EN CUBITOS
Felix Alimento Húmedo para Gatos Adultos Atún Doypack 85 g,S/ 4.99,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,85.0,g,Felix Alimento Húmedo para Gatos Adultos Atún Doypack,4.99,metro,,ALIMENTOS EN CUBITOS
Alimento húmedo para gatos Classic con Salmón 85 gr,S/ 5,tottus,ALIMENTOS EN CUBITOS,2024-12-05 12:34:53.007546,85.0,g,Alimento húmedo para gatos Classic con Salmón r,5.0,tottus,FELIX,ALIMENTOS EN CUBITOS
Alimento húmedo para gatos Classic con Carne 85 gr,S/ 5,tottus,ALIMENTOS EN CUBITOS,2024-12-05 12:34:53.007546,85.0,g,Alimento húmedo para gatos Classic con Carne r,5.0,tottus,FELIX,ALIMENTOS EN CUBITOS
Alimento Azucarado Bonlé 397g,S/ 5.50,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,397.0,g,Alimento Azucarado Bonlé,5.5,metro,,ALIMENTOS EN CUBITOS
Alimento Azucarado BONLÉ Lata 397g,S/ 5.50,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,397.0,g,Alimento Azucarado BONLÉ Lata,5.5,vivanda,BONLÉ,ALIMENTOS EN CUBITOS
Caldo MAGGI Cubito Sabor Gallina 100g Paquete 25un,S/ 5.50,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,100.0,g,Caldo MAGGI Cubito Sabor Gallina  Paquete,5.5,vivanda,MAGGI,ALIMENTOS EN CUBITOS
Alimento Azucarado NESTLÉ Toppings Lata 397g,S/ 5.50,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,397.0,g,Alimento Azucarado NESTLÉ Toppings Lata,5.5,vivanda,NESTLÉ,ALIMENTOS EN CUBITOS
Alimento Húmedo Fancyfeast Petit Filet Salmon 85g,S/ 5.90,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,85.0,g,Alimento Húmedo Fancyfeast Petit Filet Salmon,5.9,metro,,ALIMENTOS EN CUBITOS
Alimento húmedo para gatos Adulto y esterilizado supernutrientes de 85 gr,S/ 5.90,tottus,ALIMENTOS EN CUBITOS,2024-12-05 12:34:53.007546,85.0,g,Alimento húmedo para gatos Adulto y esterilizado supernutrientes de r,5.9,tottus,PURINA ONE,ALIMENTOS EN CUBITOS
Alimento húmedo para gatos Adultos y Gatitos multiproteína de 85 gr,S/ 5.90,tottus,ALIMENTOS EN CUBITOS,2024-12-05 12:34:53.007546,85.0,g,Alimento húmedo para gatos Adultos y Gatitos multiproteína de r,5.9,tottus,PURINA ONE,ALIMENTOS EN CUBITOS
Alimento húmedo para gatos Paté Salmón 156 gr,S/ 5.90,tottus,ALIMENTOS EN CUBITOS,2024-12-05 12:34:53.007546,156.0,g,Alimento húmedo para gatos Paté Salmón r,5.9,tottus,FELIX,ALIMENTOS EN CUBITOS
Alimento Lácteo Probiótico GLORIA Yoguito Sabor a Vainilla Paquete 6un,S/ 5.90,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,6.0,un,Alimento Lácteo Probiótico GLORIA Yoguito Sabor a Vainilla Paquete,5.9,vivanda,GLORIA,ALIMENTOS EN CUBITOS
Alimento Lácteo LAIVE Bio Defensa Light Vainilla Francesa Paquete 4un Botella 100ml,S/ 6.30,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,4.0,un,Alimento Lácteo LAIVE Bio Defensa Light Vainilla Francesa Paquete  Botella,6.3,vivanda,LAIVE,ALIMENTOS EN CUBITOS
Alimento Lácteo LAIVE Biodefensa Sabor a Fresa Botella 100ml Paquete 4un,S/ 6.30,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,100.0,ml,Alimento Lácteo LAIVE Biodefensa Sabor a Fresa Botella  Paquete,6.3,vivanda,LAIVE,ALIMENTOS EN CUBITOS
Alimento Lácteo LAIVE Bio Defensa Niños Tutti Frutti Paquete 4un Botella 100ml,S/ 6.40,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,4.0,un,Alimento Lácteo LAIVE Bio Defensa Niños Tutti Frutti Paquete  Botella,6.4,vivanda,LAIVE,ALIMENTOS EN CUBITOS
Alimento Húmedo para Gatos Fancy Feast Gravy Lovers Pollo 85g,S/ 6.90,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,85.0,g,Alimento Húmedo para Gatos Fancy Feast Gravy Lovers Pollo,6.9,metro,,ALIMENTOS EN CUBITOS
Alimento Húmedo para Gatos Fancy Feast Paté de Pescado y Camarón 85g,S/ 6.90,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,85.0,g,Alimento Húmedo para Gatos Fancy Feast Paté de Pescado y Camarón,6.9,metro,,ALIMENTOS EN CUBITOS
Alimento Húmedo para Gatos Fancy Feast Filetes de Atún 85g,S/ 6.90,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,85.0,g,Alimento Húmedo para Gatos Fancy Feast Filetes de Atún,6.9,metro,,ALIMENTOS EN CUBITOS
Alimento Húmedo para Gatos Fancy Feast Tartar de Trucha 85g,S/ 6.90,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,85.0,g,Alimento Húmedo para Gatos Fancy Feast Tartar de Trucha,6.9,metro,,ALIMENTOS EN CUBITOS
Curitas Diseño Mariposa BALANZÉ Caja 20un,S/ 6.90,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,20.0,un,Curitas Diseño Mariposa BALANZÉ Caja,6.9,vivanda,BALANZÉ,ALIMENTOS EN CUBITOS
Alimento Húmedo para Gatos Fancy Feast Salmón 85g,S/ 6.90,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,85.0,g,Alimento Húmedo para Gatos Fancy Feast Salmón,6.9,metro,,ALIMENTOS EN CUBITOS
Felix Alimento Húmedo para Gatos Paté de Salmón Lata 156 gr,S/ 7.00,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,156.0,g,Felix Alimento Húmedo para Gatos Paté de Salmón Lata r,7.0,metro,,ALIMENTOS EN CUBITOS
Felix Alimento Húmedo para Gatos Paté de Pavo y Menudencias Lata 156 gr,S/ 7.00,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,156.0,g,Felix Alimento Húmedo para Gatos Paté de Pavo y Menudencias Lata r,7.0,metro,,ALIMENTOS EN CUBITOS
Alimento Húmedo para Gatos Sabor Paté Pescado y Atún Felix 156g,S/ 7.00,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,156.0,g,Alimento Húmedo para Gatos Sabor Paté Pescado y Atún Felix,7.0,metro,,ALIMENTOS EN CUBITOS
Felix Alimento Húmedo para Gatos Trocitos de Pollo en Salsa Lata 156 gr,S/ 7.00,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,156.0,g,Felix Alimento Húmedo para Gatos Trocitos de Pollo en Salsa Lata r,7.0,metro,,ALIMENTOS EN CUBITOS
Felix Alimento Húmedo para Gatos Filetes de Pescado y Atún en Salsa Lata 156 gr,S/ 7.00,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,156.0,g,Felix Alimento Húmedo para Gatos Filetes de Pescado y Atún en Salsa Lata r,7.0,metro,,ALIMENTOS EN CUBITOS
Alimento Para Perro Adulto x 1 Kg,S/ 7.50,tottus,ALIMENTOS EN CUBITOS,2024-12-05 12:34:53.007546,1.0,kg,Alimento Para Perro Adulto x,7.5,tottus,PRECIO UNO,ALIMENTOS EN CUBITOS
"Alimento para Perros PURINA ONE Adultos Carne, Pollo y Cordero Doypack 85g",S/ 7.80,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,85.0,g,"Alimento para Perros PURINA ONE Adultos Carne, Pollo y Cordero Doypack",7.8,vivanda,PURINA ONE,ALIMENTOS EN CUBITOS
Alimento para Gatos PURINA ONE Adultos Salmón Doypack 85g,S/ 7.80,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,85.0,g,Alimento para Gatos PURINA ONE Adultos Salmón Doypack,7.8,vivanda,PURINA ONE,ALIMENTOS EN CUBITOS
Alimento para Gatos PURINA ONE Adultos Carne Doypack 85g,S/ 7.80,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,85.0,g,Alimento para Gatos PURINA ONE Adultos Carne Doypack,7.8,vivanda,PURINA ONE,ALIMENTOS EN CUBITOS
"Alimento para Gatos PURINA ONE Adultos Salmón, Atún y Pescado Blanco Doypack 85g",S/ 7.80,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,85.0,g,"Alimento para Gatos PURINA ONE Adultos Salmón, Atún y Pescado Blanco Doypack",7.8,vivanda,PURINA ONE,ALIMENTOS EN CUBITOS
Alimento para Perros PURINA ONE Adultos Salmón Doypack 85g,S/ 7.80,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,85.0,g,Alimento para Perros PURINA ONE Adultos Salmón Doypack,7.8,vivanda,PURINA ONE,ALIMENTOS EN CUBITOS
Caja Curitas Transpiel Surtidas 20un,S/ 8.90,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,20.0,un,Caja Curitas Transpiel Surtidas,8.9,vivanda,CURITAS,ALIMENTOS EN CUBITOS
Alimento Húmedo para Perro DOG CHOW High Protein Pollo 368gr,S/ 9.50,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,368.0,g,Alimento Húmedo para Perro DOG CHOW High Protein Pollo r,9.5,vivanda,DOG CHOW,ALIMENTOS EN CUBITOS
Alimento Húmedo para Perros DOG CHOW Cachorros Todos Los Tamaños con Pollo 100gr,S/ 9.50,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,100.0,g,Alimento Húmedo para Perros DOG CHOW Cachorros Todos Los Tamaños con Pollo r,9.5,vivanda,DOG CHOW,ALIMENTOS EN CUBITOS
Alimento para Perros DOG CHOW Todas las Razas Sabor a Pollo Molido Lata 368gr,S/ 9.50,vega,ALIMENTOS EN CUBITOS,2024-12-05 13:15:29.042876,368.0,g,Alimento para Perros DOG CHOW Todas las Razas Sabor a Pollo Molido Lata r,9.5,vega,Dog Chow,ALIMENTOS EN CUBITOS
Alimento Nutricional PEDIASURE Sabor a Vainilla Botella 220ml,S/ 9.70,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,220.0,ml,Alimento Nutricional PEDIASURE Sabor a Vainilla Botella,9.7,vivanda,PEDIASURE,ALIMENTOS EN CUBITOS
Alimento Húmedo para Perros DOG CHOW Adultos Cordero Doypack 100g x3u,S/ 9.90 28%,vega,ALIMENTOS EN CUBITOS,2024-12-05 13:15:29.042876,100.0,g,Alimento Húmedo para Perros DOG CHOW Adultos Cordero Doypack  x3u,9.9,vega,Dog Chow,ALIMENTOS EN CUBITOS
Alimento Húmedo para Perros DOG CHOW Cachorros Pollo Doypack 100g x3u,S/ 9.90 28%,vega,ALIMENTOS EN CUBITOS,2024-12-05 13:15:29.042876,100.0,g,Alimento Húmedo para Perros DOG CHOW Cachorros Pollo Doypack  x3u,9.9,vega,Dog Chow,ALIMENTOS EN CUBITOS
Alimento Húmedo para Gatos CAT CHOW Esterilizados Pescado Pouch 85g x2u,S/ 10.40,vega,ALIMENTOS EN CUBITOS,2024-12-05 13:15:29.042876,85.0,g,Alimento Húmedo para Gatos CAT CHOW Esterilizados Pescado Pouch  x2u,10.4,vega,CAT CHOW,ALIMENTOS EN CUBITOS
Alimento Húmedo Dog Chow High Protein Carne 368g,S/ 10.50,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,368.0,g,Alimento Húmedo Dog Chow High Protein Carne,10.5,metro,,ALIMENTOS EN CUBITOS
Alimento Granulado MILO Activ - Go Doypack 190g,S/ 10.50 4%,vega,ALIMENTOS EN CUBITOS,2024-12-05 13:15:29.042876,190.0,g,Alimento Granulado MILO Activ - Go Doypack,10.5,vega,Milo,ALIMENTOS EN CUBITOS
Alimento Húmedo Dog Chow High Protein Pollo 368g,S/ 10.50,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,368.0,g,Alimento Húmedo Dog Chow High Protein Pollo,10.5,metro,,ALIMENTOS EN CUBITOS
Alimento Granulado Milo Activ-Go 190g,S/ 10.90,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,190.0,g,Alimento Granulado Milo Activ-Go,10.9,metro,,ALIMENTOS EN CUBITOS
Ricocan Alimento para Perros Adultos Raza Pequeña Cordero y Cereales Bolsa 1 Kg,S/ 11.90,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,1.0,kg,Ricocan Alimento para Perros Adultos Raza Pequeña Cordero y Cereales Bolsa,11.9,metro,,ALIMENTOS EN CUBITOS
Alimento Húmedo para Perros SUPER CAN Adultos Guiso en salsa Cordero Lata 290g x2u,S/ 12.00,vega,ALIMENTOS EN CUBITOS,2024-12-05 13:15:29.042876,290.0,g,Alimento Húmedo para Perros SUPER CAN Adultos Guiso en salsa Cordero Lata  x2u,12.0,vega,Super Can,ALIMENTOS EN CUBITOS
Alimento para Gato CAT CHOW Esterilizados Adulto Pouch 85g Pack 3u,S/ 12.00,vega,ALIMENTOS EN CUBITOS,2024-12-05 13:15:29.042876,85.0,g,Alimento para Gato CAT CHOW Esterilizados Adulto Pouch  Pack 3u,12.0,vega,CAT CHOW,ALIMENTOS EN CUBITOS
Tomates en Cubos Del Monte Lata 411 g,S/ 12.10,wong,ALIMENTOS EN CUBITOS,2024-12-05 19:12:48.724349,411.0,g,Tomates en Cubos Del Monte Lata,12.1,wong,,ALIMENTOS EN CUBITOS
Alimento para Perros Adultos Sabor Carne y Cereales 2 kg,S/ 12.90,tottus,ALIMENTOS EN CUBITOS,2024-12-05 12:34:53.007546,2.0,kg,Alimento para Perros Adultos Sabor Carne y Cereales,12.9,tottus,PRECIO UNO,ALIMENTOS EN CUBITOS
Alimento para Perros Adultos Sabor Carne y Cereales 2 kg,S/ 12.90,tottus,ALIMENTOS EN CUBITOS,2024-12-05 12:34:53.007546,2.0,kg,Alimento para Perros Adultos Sabor Carne y Cereales,12.9,tottus,PRECIO UNO,ALIMENTOS EN CUBITOS
Alimento Seco Gato Esterilizado x 500 g,S/ 13.50,tottus,ALIMENTOS EN CUBITOS,2024-12-05 12:34:53.007546,500.0,g,Alimento Seco Gato Esterilizado x,13.5,tottus,CAT CHOW,ALIMENTOS EN CUBITOS
Alimento Seco Deli Mix Adulto x 500 g,S/ 13.50,tottus,ALIMENTOS EN CUBITOS,2024-12-05 12:34:53.007546,500.0,g,Alimento Seco Deli Mix Adulto x,13.5,tottus,CAT CHOW,ALIMENTOS EN CUBITOS
Alimento Fancy Feast Kisses Filete de Atun 40g,S/ 13.90,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,40.0,g,Alimento Fancy Feast Kisses Filete de Atun,13.9,metro,,ALIMENTOS EN CUBITOS
Alimento Granulado MILO Activ - Go Doypack 350g,S/ 13.90 7%,vega,ALIMENTOS EN CUBITOS,2024-12-05 13:15:29.042876,350.0,g,Alimento Granulado MILO Activ - Go Doypack,13.9,vega,Milo,ALIMENTOS EN CUBITOS
"Thor Alimento para Perros Adultos Carne, Hígado y Cereales Bolsa 2 Kg",S/ 13.90,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,2.0,kg,"Thor Alimento para Perros Adultos Carne, Hígado y Cereales Bolsa",13.9,metro,,ALIMENTOS EN CUBITOS
Alimento Húmedo para Gatos FELIX Filete de Pescado y Atún Lata 156g x2u,S/ 14.00,vega,ALIMENTOS EN CUBITOS,2024-12-05 13:15:29.042876,156.0,g,Alimento Húmedo para Gatos FELIX Filete de Pescado y Atún Lata  x2u,14.0,vega,FELIX,ALIMENTOS EN CUBITOS
Alimento Húmedo para Gatos FELIX Paté de Salmón Lata 156g x2u,S/ 14.00,vega,ALIMENTOS EN CUBITOS,2024-12-05 13:15:29.042876,156.0,g,Alimento Húmedo para Gatos FELIX Paté de Salmón Lata  x2u,14.0,vega,FELIX,ALIMENTOS EN CUBITOS
Ricocat Alimento para Gatos Adultos Esterilizados Bolsa 1 Kg,S/ 14.50,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,1.0,kg,Ricocat Alimento para Gatos Adultos Esterilizados Bolsa,14.5,metro,,ALIMENTOS EN CUBITOS
Ricocat Alimento para Gatos Adultos Festival de Sabores Bolsa 1 Kg,S/ 14.50,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,1.0,kg,Ricocat Alimento para Gatos Adultos Festival de Sabores Bolsa,14.5,metro,,ALIMENTOS EN CUBITOS
Alimento para Perros Natural Home Hamburguesa de Res 600g,S/ 14.99,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,600.0,g,Alimento para Perros Natural Home Hamburguesa de Res,14.99,metro,,ALIMENTOS EN CUBITOS
Alimento Granulado Milo 350g + Pote,S/ 15.50,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,350.0,g,Alimento Granulado Milo  + Pote,15.5,metro,,ALIMENTOS EN CUBITOS
Alimento seco para perros Dogui Adultos 1.5 kg,S/ 15.90,tottus,ALIMENTOS EN CUBITOS,2024-12-05 12:34:53.007546,1.5,kg,Alimento seco para perros Dogui Adultos,15.9,tottus,PURINA,ALIMENTOS EN CUBITOS
Alimento Húmedo para Perros DOG CHOW High Protein Chicken Lata 368g x2u,S/ 15.90 31%,vega,ALIMENTOS EN CUBITOS,2024-12-05 13:15:29.042876,368.0,g,Alimento Húmedo para Perros DOG CHOW High Protein Chicken Lata  x2u,15.9,vega,Dog Chow,ALIMENTOS EN CUBITOS
Alimento Granulado Milo Activ-Go Chocolate 350g,S/ 15.90,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,350.0,g,Alimento Granulado Milo Activ-Go Chocolate,15.9,metro,,ALIMENTOS EN CUBITOS
Alimento Húmedo para Perros DOG CHOW High Protein Beef Lata 368g x2u,S/ 15.90 31%,vega,ALIMENTOS EN CUBITOS,2024-12-05 13:15:29.042876,368.0,g,Alimento Húmedo para Perros DOG CHOW High Protein Beef Lata  x2u,15.9,vega,Dog Chow,ALIMENTOS EN CUBITOS
Contenedor de Alimentos VIVA HOME 1.6L,S/ 15.90,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,1.6,l,Contenedor de Alimentos VIVA HOME,15.9,vivanda,VIVA HOME,ALIMENTOS EN CUBITOS
Alimento seco para perros Dogui Cachorros 1.5 kg,S/ 15.90,tottus,ALIMENTOS EN CUBITOS,2024-12-05 12:34:53.007546,1.5,kg,Alimento seco para perros Dogui Cachorros,15.9,tottus,PURINA,ALIMENTOS EN CUBITOS
Alimento granulado Activ Go de 350 g,S/ 16.50,tottus,ALIMENTOS EN CUBITOS,2024-12-05 12:34:53.007546,350.0,g,Alimento granulado Activ Go de,16.5,tottus,MILO,ALIMENTOS EN CUBITOS
Alimento Granulado Milo Activ-Go 385g,S/ 16.50,metro,ALIMENTOS EN CUBITOS,2024-12-05 16:37:32.804444,385.0,g,Alimento Granulado Milo Activ-Go,16.5,metro,,ALIMENTOS EN CUBITOS
Alimento seco para gato GATI sabor pescado y salmón de 1 kg,S/ 16.90,tottus,ALIMENTOS EN CUBITOS,2024-12-05 12:34:53.007546,1.0,kg,Alimento seco para gato GATI sabor pescado y salmón de,16.9,tottus,PURINA,ALIMENTOS EN CUBITOS
Alimento para Perros WOOF CITY Mollejas de Pollo Bolsa 75g,S/ 16.99,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,75.0,g,Alimento para Perros WOOF CITY Mollejas de Pollo Bolsa,16.99,vivanda,WOOF CITY,ALIMENTOS EN CUBITOS
Alimento Instántaneo en Polvo COLA CAO Original Pote 400g,S/ 17.80,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,400.0,g,Alimento Instántaneo en Polvo COLA CAO Original Pote,17.8,vivanda,COLA CAO,ALIMENTOS EN CUBITOS
Alimento Instántaneo en Polvo COLA CAO Pote 350g,S/ 18.50,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,350.0,g,Alimento Instántaneo en Polvo COLA CAO Pote,18.5,vivanda,COLA CAO,ALIMENTOS EN CUBITOS
Contenedor de Alimentos VIVA HOME 1.1L,S/ 18.90,vivanda,ALIMENTOS EN CUBITOS,2024-12-05 22:26:04.605805,1.1,l,Contenedor de Alimentos VIVA HOME,18.9,vivanda,VIVA HOME,ALIMENTOS EN CUBITOS
