description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado
Puré de Frutas Orgánico Manzana y Arándano AMA Pouch 90 g,,90.0,g,4.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,90.0,g,4.9
Puré de Frutas Orgánico Manzana AMA Pouch 90 g,,90.0,g,4.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,90.0,g,4.9
Compota Smiley Kids Manzana + Plátano + Arándano 90g,,90.0,g,4.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,90.0,g,4.9
Compota Smiley Kids Manzana y Ciruela 90g,,90.0,g,4.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,90.0,g,4.9
Compota de Manzana Gerber 113g,,113.0,g,5.1,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,113.0,g,5.1
Puré de Manzana Cuisine & Co 250g,,250.0,g,5.2,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,250.0,g,5.2
Bebida de Manzana Frugos del Valle Caja 1.5L,,1.5,l,5.5,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,1.5,l,5.5
Lavavajillas en Pasta Home Care Manzana 800g,,800.0,g,5.5,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,800.0,g,5.5
Bebida de Manzana y Piña Golden Botella 485ml,,485.0,ml,5.79,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,485.0,ml,5.79
Compota de Manzana Heinz Frasco 113 g,,113.0,g,5.8,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,113.0,g,5.8
Avena Con Manzana Instantánea Santa Catalina Bolsa 150 g,,150.0,g,5.8,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,150.0,g,5.8
Chilcano Piscano Manzana Botella 275 ml,,275.0,ml,5.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,275.0,ml,5.9
Jugo de Manzana Florida's Nature Lata 340ml,,340.0,ml,5.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,340.0,ml,5.9
Avena Instantánea Cuisine & Co Manzana y Canela 45g,,45.0,g,5.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,45.0,g,5.9
Manzana Delicia Kinder x kg,,1.0,kg,5.99,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,1.0,kg,5.99
Lavavajilla en Pasta Sapolio Manzana 800g,,800.0,g,6.0,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,800.0,g,6.0
Jugo de Fruta AMA Manzana Durazno Caja 200ml,,200.0,ml,6.2,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,200.0,ml,6.2
Pera Packhams x kg,,1.0,kg,6.39,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,1.0,kg,6.39
Bebida Rehidratante Suerox Manzana Botella 630ml,,630.0,ml,6.5,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,630.0,ml,6.5
Barras de Cereales Cereal Bar Manzana y Canela 12un,,12.0,un,6.6,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,12.0,un,6.6
Twopack Bebida de Manzana Frugos del Valle Caja 1L,,1.0,l,7.5,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,1.0,l,7.5
Puré de Manzana D'Marco Frasco 500g,,500.0,g,7.6,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,500.0,g,7.6
Ambientador Glade Aerosol Manzana Canela 275ml,,275.0,ml,7.7,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,275.0,ml,7.7
Bebida De Manzana Naturale Botella 1 Litro,,1.0,l,7.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,1.0,l,7.9
Sixpack Bebida de Manzana Frugos del Valle Caja 235ml,,235.0,ml,7.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,235.0,ml,7.9
Pera Canela Importada x kg,,1.0,kg,7.99,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,1.0,kg,7.99
Manzana Verde x kg,,1.0,kg,8.16,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,1.0,kg,8.16
Manzana Roja x kg,,1.0,kg,8.19,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,1.0,kg,8.19
Pera Americana D'Anjou x kg,,1.0,kg,8.49,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,1.0,kg,8.49
Puré de Manzana Cuisine & Co 500g,,500.0,g,8.5,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,500.0,g,8.5
Manzanas Deshidratadas Wel-B 12g,,12.0,g,8.7,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,12.0,g,8.7
Puré con Manzana Exótico Casa Verde 370g,,370.0,g,8.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,370.0,g,8.9
Manzana Americana Royal Gala x kg,,1.0,kg,8.99,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,1.0,kg,8.99
Manzana Fuji x kg,,1.0,kg,8.99,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,1.0,kg,8.99
Manzana Royal Gala x kg,,1.0,kg,8.99,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,1.0,kg,8.99
Manzana Pink Lady x kg,,1.0,kg,8.99,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,1.0,kg,8.99
Sixpack Bebida Frugos del Valle Fresh Manzana Botella 500ml,,500.0,ml,9.0,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,500.0,ml,9.0
Lavavajilla Líquida Sapolio Manzana Frasco 750 ml,,750.0,ml,9.5,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,750.0,ml,9.5
Snack de Manzana Deshidratada Snack Fruits 50g,,50.0,g,9.6,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,50.0,g,9.6
Galletas de Pie de Manzana Merba 225g,,225.0,g,9.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,225.0,g,9.9
Twopack Bebida de Manzana Frugos del Valle Caja 1.5L,,1.5,l,9.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,1.5,l,9.9
Puré de Manzana D'Marco Frasco 900 g,,900.0,g,10.8,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,900.0,g,10.8
Ambientador Glade Aerosol Manzana Canela 400ml,,400.0,ml,10.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,400.0,ml,10.9
Puré de Manzana Cuisine&Co Frasco 850 g,,850.0,g,10.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,850.0,g,10.9
Aromatizador en Aerosol Glade Deleite de Manzana 400ml,,400.0,ml,11.5,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,400.0,ml,11.5
Vinagre de Manzana Frasco 500 ml,,500.0,ml,11.8,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,500.0,ml,11.8
Puré de Manzana con Pecanas y Pasas Premium Cuisine & Co 500g,,500.0,g,11.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,500.0,g,11.9
Avena Instantánea Sabor Manzana y Canela Cuisine&Co Bolsa 380 g,,380.0,g,11.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,380.0,g,11.9
Membrillo x kg,,1.0,kg,12.14,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,1.0,kg,12.14
Suavizante de Telas Suavitel Cuidado Superior Frescura de Manzana 970ml,,970.0,ml,12.5,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,970.0,ml,12.5
Vinagre de Sidra de Manzana Orgánico De Nigris Botella 500 ml,,500.0,ml,12.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,500.0,ml,12.9
Sixpack Bebida con Gas San Luis Manzana Botella 625ml,,625.0,ml,13.2,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,625.0,ml,13.2
Sixpack Bebida con Gas San Luis Manzana Botella 625ml,,625.0,ml,13.2,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,625.0,ml,13.2
Vinagre de Manzana Perú Pride Botella 500 ml,,500.0,ml,13.5,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,500.0,ml,13.5
Lavavajilla Líquida Sapolio Manzana 1.25 L,,1.25,l,13.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,1.25,l,13.9
Galleta de Arroz Baby Mum-Mum Manzana Caja 50 gr,,50.0,g,13.95,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,50.0,g,13.95
"Granola Crosoy Manzana, Canela y Pecanas 380g",,380.0,g,14.4,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,380.0,g,14.4
Pack x2 Sixpack Bebida de Manzana Frugos del Valle Caja 235ml,,235.0,ml,14.5,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,235.0,ml,14.5
Tripack Bebida de Manzana Frugos del Valle Caja 1.5L,,1.5,l,14.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,1.5,l,14.9
Keke de Manzana con Canela 8 Porciones,,8.0,un,15.12,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,8.0,un,15.12
Vinagre de Manzana Olivos Del Sur Botella 500 ml,,500.0,ml,15.2,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,500.0,ml,15.2
Jabón Líquido para Manos Palmolive Flor de Manzana & Gardenia 800ml,,800.0,ml,15.4,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,800.0,ml,15.4
"Sixpack Galletas +Nutri Co Quinua Manzana, Avena y Canela 30g",,30.0,g,15.6,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,30.0,g,15.6
Puré de Manzana Cuisine & Co 1kg,,1.0,kg,15.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,1.0,kg,15.9
Snack Rice Puff Baby Mum Mum Manzana y Plátano 50g,,50.0,g,15.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,50.0,g,15.9
Jugo de Manzana Kedem Botella 1.89L,,1.89,l,16.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,1.89,l,16.9
Lavavajillas Líquido Eco House Manzana 900ml,,900.0,ml,16.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,900.0,ml,16.9
Jugo de Manzana Kedem Light Botella 1.89L,,1.89,l,16.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,1.89,l,16.9
Ambientador Glade Toque Manzana Canela 2 repuestos 18gr,,18.0,g,17.0,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,18.0,g,17.0
Vinagre de Manzana Kemal Kükrer 500ml,,500.0,ml,17.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,500.0,ml,17.9
Lavavajillas Líquido La Oca Manzana Verde 1L,,1.0,l,17.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,1.0,l,17.9
Shampoo Head & Shoulders Manzana Fresh 375ml,,375.0,ml,18.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,375.0,ml,18.9
Granola Dyfferent Sabor Manzana Canela 250g,,250.0,g,18.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,250.0,g,18.9
Suavizante de Telas Suavitel Cuidado Superior Frescura de Manzana 2.3L,,2.3,l,18.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,2.3,l,18.9
Stick'n Notas Adhesivas con Hueco Manzana Pack 400 unid,,400.0,un,19.7,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,400.0,un,19.7
Vinagre de Sidra de Manzana con Miel y Arándanos Botella 500 ml,,500.0,ml,19.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,500.0,ml,19.9
Vinagre de Sidra de Manzana De Nigris Botella 1 Lt,,1.0,l,19.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,1.0,l,19.9
Infusión de Manzana y Canela Nature's Heart 6un,,6.0,un,20.5,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,6.0,un,20.5
Ambientador Glade Aceites Naturales Manzana Canela 1 repuesto 21ml,,21.0,ml,22.6,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,21.0,ml,22.6
Vinagre de Sidra de Manzana Orgánico Bragg Botella 473 ml,,473.0,ml,22.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,473.0,ml,22.9
Ambientador Glade en Vela Manzana y Canela 96g,,96.0,g,24.1,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,96.0,g,24.1
Vinagre de Sidra de Manzana con Miel y Cúrcuma Botella 500 ml,,500.0,ml,24.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,500.0,ml,24.9
Muesli con Manzana Kellogg's 275g,,275.0,g,25.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,275.0,g,25.9
Ambientador Glade en Gel Manzana Canela 2 repuestos 16g,,16.0,g,28.2,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,16.0,g,28.2
Ambientador Glade Aceites Naturales Manzana Canela + 1 repuesto 21ml,,21.0,ml,29.1,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,21.0,ml,29.1
Vinagre de Manzana Botella 1 Lt + 500 ml,,1.0,l,29.5,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,1.0,l,29.5
Shampoo Head & Shoulders Manzana Fresh 650ml,,650.0,ml,29.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,650.0,ml,29.9
Strudel de Manzana 8 Porciones,,8.0,un,32.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,8.0,un,32.9
Ambientador Glade Aceites Naturales Manzana Canela 2 repuestos 42ml,,42.0,ml,33.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,42.0,ml,33.9
Silicona 400 ml Manzana,,400.0,ml,35.5,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,400.0,ml,35.5
Ambientador Glade Automático en Aerosol Repuesto Manzana y Canela 175g,,175.0,g,36.8,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,175.0,g,36.8
Vinagre de Sidra de Manzana Orgánico Bragg Botella 946 ml,,946.0,ml,38.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,946.0,ml,38.9
Nopal Flax Manzana 454 g,,454.0,g,40.2,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,454.0,g,40.2
Licor de Crema de Manzana y Canela Burgos 750ml,,750.0,ml,44.9,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,750.0,ml,44.9
Ambientador Glade Aceites Naturales Manzana y Canela 3 repuestos 63ml,,63.0,ml,46.3,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,63.0,ml,46.3
Ambientador Glade Automático en Aerosol Aparato Manzana y Canela 175g,,175.0,g,52.2,metro,2024-12-05 15:58:08.591480,MANZANA CORRIENTE,175.0,g,52.2
